run,type,module,name,attrname,attrvalue,value
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:924:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:923:mean,,,0.07645924760577
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:923:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:922:mean,,,0.074232060466773
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:922:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:921:mean,,,0.07398362909097
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:921:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:920:mean,,,0.075125702472962
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:920:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:919:mean,,,0.074910749825599
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:919:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:918:mean,,,0.073995613872056
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:918:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:917:mean,,,0.075668593664713
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:917:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:916:mean,,,0.076819850185001
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:916:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:915:mean,,,0.079254464616178
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:915:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:914:mean,,,0.073124337362588
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:914:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:913:mean,,,0.07701566620104
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:913:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:912:mean,,,0.078009988796107
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:912:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:911:mean,,,0.073924248657956
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:911:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:910:mean,,,0.075090255271942
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:910:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:909:mean,,,0.076994304709106
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:909:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:908:mean,,,0.074472549570133
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:908:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:907:mean,,,0.076394802393598
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:907:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:906:mean,,,0.073212762151349
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:906:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:905:mean,,,0.072398825992935
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:905:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:904:mean,,,0.079630691180152
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:904:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:903:mean,,,0.078124554904748
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:903:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:902:mean,,,0.073017511714499
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:902:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:901:mean,,,0.077214116747053
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:901:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:900:mean,,,0.076136888951237
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:900:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:899:mean,,,0.07473593876213
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:899:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:898:mean,,,0.075085705145006
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:898:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:897:mean,,,0.074387102854426
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:897:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:896:mean,,,0.078987085461637
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:896:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:895:mean,,,0.075114533630707
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:895:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:894:mean,,,0.074601174450701
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:894:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:893:mean,,,0.079601571182659
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:893:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:892:mean,,,0.073816736488804
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:892:mean,title,Conditional queuing time template of class queuingTimeInterval,
